Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
9120	-11114.17	-11182	67.8335	0.003214823	0.02594135	0.03085125	0.005737665	0.03696337	0.0003969984	0.0270287	0.004129759	0.01140099	0.01846126	0.007992469	0.03673667	0.0245607	0.02078807	0.01695596	0.06988762	0.01158792	0.002274826	0.07685858	0.05480908	0.01249519	0.002340521	0.01481724	0.02554731	0.01049304	4.65929e-05	0.03992391	0.01239189	0.06248681	0.03666765	0.07349619	0.005928871	0.04384301	0.04504735	0.03449463	0.02702124	0.1200557	0.003979349	0.03766722	0.01117922	0.006442179	0.004715954	0.03393109	0.003231375	0.0008456537	0.01995352	0.05747852	0.0006216592	0.009665322	0.01505439	0.01608899	0.01355496	0.006385173	0.04777292	0.08281209	0.02313401	0.01544283	0.03642258	0.01310084	0.0121586	0.0083925	0.02357616	0.1086448	0.006170442	0.01442056	0.008547233	0.03404072	0.01094922	0.003578336	0.01687924	0.0353027	0.01419786	0.07829375	0.05099877	0.007771047	0.00264508	0.04409028	0.006740794	0.00825762	0.007543284	0.02274196	0.04278478	0.01614299	0.01556676	0.00634526	0.0114906	0.01350287	0.005444099	0.01220321	0.009752719	0.004256229	0.008640956	0.03042691	0.01610173	0.0107774	0.009866659	0.01337783	0.166979	0.18551	0.160015	0.153498	0.163285	0.170713	0.245654	0.254755	0.249337	0.250254	2.265777
9130	-11118.4	-11187.47	69.07399	0.004537387	0.03673115	0.04679383	0.01028095	0.03238499	7.320745e-05	0.02423494	0.00207574	0.01302333	0.01113844	0.002912229	0.04329453	0.02488238	0.0196303	0.03193887	0.06590811	0.01162541	0.00348387	0.07893886	0.05067139	0.0162919	0.0006483775	0.01029401	0.0195377	0.008680516	6.549714e-05	0.04532408	0.0100176	0.07685268	0.02067859	0.06219597	0.007295564	0.0430959	0.04299662	0.03158682	0.03682349	0.1051808	0.01037021	0.03856725	0.005823506	0.006566794	0.001845079	0.0362841	0.005726071	0.001521937	0.01508467	0.04417491	0.0006782707	0.01188717	0.008023348	0.02158864	0.004997041	0.01026988	0.03843399	0.08391365	0.01794713	0.01622508	0.03320111	0.009853222	0.007454993	0.00884835	0.01868234	0.1086448	0.02180318	0.01603452	0.006789191	0.02736739	0.01134831	0.006689075	0.01268074	0.02779359	0.01080201	0.08028445	0.04856481	0.0046127	0.002224692	0.04241453	0.005291468	0.01219016	0.01285288	0.01313458	0.03268602	0.00911319	0.01948823	0.008437986	0.009715915	0.009597319	0.006717091	0.01030495	0.005348281	0.002875503	0.01020203	0.02072931	0.02113466	0.007081408	0.007830016	0.02536697	0.164395	0.192224	0.162486	0.155869	0.151677	0.173349	0.245654	0.254755	0.249337	0.250254	2.188247
9140	-11103.35	-11172.18	68.82519	0.004812596	0.02342706	0.0283218	0.01331652	0.05131622	0.0001042673	0.027893	0.002377728	0.008238589	0.01045542	0.008097645	0.0351728	0.02376151	0.01647704	0.02515658	0.07392712	0.009365231	0.001432837	0.07690122	0.04969007	0.01635951	0.0005840529	0.01402767	0.01649539	0.01075431	0.0001978955	0.03435053	0.01201166	0.06178853	0.01274981	0.0738357	0.007085852	0.05988197	0.0503338	0.04196301	0.02653924	0.1225794	0.008360247	0.03696113	0.003486851	0.006122035	0.0008563056	0.0361343	0.006950315	0.001722887	0.02344962	0.05338139	0.0007170639	0.01153762	0.01302776	0.01874305	0.003292497	0.0061198	0.03608787	0.06761709	0.01526253	0.01254143	0.04290884	0.01124331	0.007502376	0.005518868	0.01427461	0.1107756	0.008107827	0.02001033	0.009693801	0.05180925	0.005460565	0.003593406	0.01044077	0.02981087	0.007276252	0.08142184	0.04624201	0.006932024	0.004385748	0.04469939	0.004518476	0.01062226	0.006307339	0.01686993	0.03822923	0.01646334	0.01130829	0.01397356	0.007386316	0.01573837	0.003541042	0.009983631	0.007474017	0.003425266	0.01298823	0.01625124	0.01897444	0.007262183	0.02400278	0.02221363	0.164274	0.176102	0.165533	0.158792	0.154521	0.180779	0.251904	0.254949	0.249527	0.243621	2.203797
9150	-11122.54	-11191.13	68.59121	0.003048995	0.01945023	0.02862935	0.00862868	0.05120316	8.997059e-05	0.02584583	0.003195915	0.008656024	0.007808608	0.004763036	0.04144088	0.02072903	0.0323894	0.01358928	0.09115753	0.01215078	0.006972072	0.06282388	0.02720782	0.01705376	0.0001709268	0.007931077	0.03307555	0.01261655	0.0001414342	0.04132926	0.01372706	0.0730596	0.01837754	0.076559	0.01193852	0.04992556	0.05511009	0.02589021	0.03256975	0.1051194	0.01079541	0.05520153	0.007211235	0.005814848	0.001733567	0.03302771	0.002303066	0.004085489	0.01810919	0.03749225	0.0005844751	0.01235236	0.006252794	0.00694327	0.007247477	0.005403306	0.03449543	0.0677114	0.01576523	0.01479472	0.05498911	0.01012281	0.007883664	0.008115187	0.02211332	0.1211761	0.01773801	0.01335907	0.007805241	0.04825724	0.00337468	0.002233451	0.02280838	0.02613103	0.009279422	0.07314923	0.04829698	0.006642656	0.006010094	0.03743529	0.004811386	0.01328638	0.01023561	0.02024619	0.03570039	0.02609778	0.02238698	0.01720178	0.01369577	0.01603584	0.003965735	0.009651218	0.006755249	0.001189078	0.01242702	0.01555903	0.0119483	0.01061495	0.009316163	0.01867408	0.168425	0.180552	0.159573	0.162804	0.158425	0.17022	0.25502	0.253559	0.248166	0.243255	2.21842
9160	-11129.91	-11198.87	68.95529	0.006197833	0.03306301	0.03964649	0.00767634	0.04195371	9.893824e-05	0.02144712	0.002137387	0.01751944	0.01098593	0.006131601	0.04371044	0.0166772	0.03419088	0.01558639	0.06374542	0.01133377	0.005882393	0.08593821	0.0263805	0.01669582	0.0001599839	0.01118142	0.02751589	0.008214061	0.0006913618	0.05627445	0.008264946	0.05844684	0.02510818	0.06805914	0.01441908	0.0590969	0.03883973	0.02947409	0.03825295	0.109205	0.003911391	0.03456252	0.004769199	0.01073466	0.001595678	0.03259311	0.001055365	0.003216747	0.02551267	0.05874359	0.0005690173	0.01161347	0.00966036	0.01223796	0.00435779	0.002744643	0.02960449	0.0677114	0.01940224	0.01133953	0.03487352	0.01164519	0.009042399	0.009358928	0.02100447	0.1211761	0.01206292	0.008835068	0.003471768	0.03739517	0.01041885	0.004021885	0.02636023	0.02411064	0.007502721	0.06882903	0.02914978	0.007110071	0.005527751	0.04008041	0.008000946	0.0220042	0.01002065	0.02337732	0.04074574	0.01334146	0.0170354	0.007531432	0.01179389	0.02336593	0.005657272	0.01486255	0.009875191	0.001077626	0.01295069	0.021455	0.02191169	0.00631466	0.01473256	0.01149574	0.169106	0.1771	0.156522	0.159692	0.157174	0.180406	0.25502	0.253559	0.248166	0.243255	2.195666
9170	-11116.85	-11184.63	67.77766	0.01040165	0.01398237	0.04096694	0.01057607	0.04700642	6.898999e-05	0.01884869	0.004237417	0.01519529	0.01062495	0.007917479	0.04067582	0.02194298	0.0291718	0.0118307	0.05546308	0.009082163	0.00283768	0.06148397	0.05178221	0.01184984	0.0005257469	0.01253826	0.02759491	0.008005771	0.0004359677	0.04267692	0.008154479	0.05616067	0.0227865	0.07529254	0.006301226	0.04704839	0.05767362	0.04101925	0.03639617	0.1232501	0.008682704	0.03277972	0.006021989	0.01074768	0.001347504	0.0266581	0.00221082	0.003864562	0.01969045	0.0585391	0.0001767013	0.01378499	0.01644323	0.02296575	0.006149801	0.01155386	0.02399621	0.06320685	0.009388522	0.0129847	0.04052649	0.01241473	0.006089707	0.01004467	0.02133052	0.1487342	0.01470436	0.02181807	0.0151091	0.03667623	0.005515956	0.006440645	0.02189017	0.03265434	0.009387612	0.08432957	0.05409554	0.009432538	0.009332865	0.0469121	0.004584941	0.0105034	0.01444311	0.01478485	0.03325511	0.02104908	0.0210293	0.007878058	0.01093393	0.01327521	0.006988025	0.01026704	0.009930339	0.002814222	0.01408847	0.02026074	0.0147627	0.007180138	0.01493592	0.0158633	0.169822	0.177849	0.157185	0.156135	0.15784	0.181169	0.25502	0.253559	0.248166	0.243255	2.269268
9180	-11121.79	-11190.64	68.8446	0.005525978	0.01812913	0.03273807	0.003732817	0.04088683	9.737336e-05	0.02530335	0.004252786	0.01038815	0.01030591	0.009829836	0.03983014	0.01910861	0.04091336	0.01572764	0.05677028	0.009121026	0.002695246	0.09234124	0.04013456	0.02909664	0.000495158	0.003704528	0.02318407	0.005329767	0.0007316774	0.03858116	0.008548682	0.06547734	0.02971101	0.07246813	0.01060169	0.04897983	0.04563708	0.03412081	0.03212692	0.09640396	0.004010252	0.0560414	0.007455565	0.008271618	0.0006851064	0.03352489	0.006161002	0.005320583	0.02005146	0.06384478	0.0001140263	0.01281606	0.008412195	0.01235891	0.01804494	0.01404348	0.02128367	0.06751496	0.01138508	0.0156527	0.04341518	0.02458208	0.001936578	0.005260578	0.01212575	0.1137396	0.01368969	0.01227928	0.01665884	0.04825525	0.005176638	0.005035142	0.01654593	0.02505054	0.01321569	0.09069143	0.05392232	0.007658551	0.002943876	0.03781528	0.002119738	0.005575581	0.01174051	0.01859066	0.04186499	0.01352801	0.01388207	0.01146697	0.01047486	0.008358267	0.00181535	0.01103806	0.005562666	0.002983331	0.01342836	0.02119426	0.01255264	0.006663356	0.009709526	0.020013	0.168259	0.176213	0.14893	0.165107	0.161988	0.179503	0.257623	0.252673	0.247299	0.242405	2.202584
9190	-11114.35	-11183.24	68.88639	0.003793757	0.01859847	0.03582445	0.004772543	0.04654401	0.0001638314	0.02097679	0.006489761	0.01239856	0.01138777	0.007967314	0.05337787	0.01934217	0.02637349	0.02412975	0.068162	0.008526898	0.0006202028	0.06463292	0.05312532	0.02602127	0.0006010531	0.004226062	0.02859334	0.0228073	0.002485988	0.04576262	0.0114575	0.07267796	0.02497155	0.07043305	0.005023845	0.04845541	0.04982312	0.03344458	0.03351743	0.1040277	0.004650759	0.03431897	0.002276918	0.00463369	0.001648909	0.02588368	0.005905949	0.005345316	0.01385363	0.05105855	0.000214216	0.01235349	0.01082174	0.02817703	0.008354006	0.008608947	0.03282242	0.07672086	0.01703927	0.02090553	0.04231218	0.007028985	0.008219653	0.00863459	0.01241012	0.09809509	0.006362364	0.01389277	0.006694036	0.0345919	0.005097076	0.007905691	0.01113483	0.03142054	0.01088866	0.06981482	0.05269628	0.006526317	0.001614021	0.04555728	0.001866696	0.005648884	0.01216928	0.01369517	0.04594938	0.01169098	0.01775377	0.007004806	0.01931899	0.01874333	0.0004561694	0.0115111	0.005879672	0.004657035	0.0132425	0.0263333	0.01374176	0.01215542	0.01518069	0.02494442	0.161845	0.182625	0.172817	0.146814	0.16324	0.172659	0.266949	0.249499	0.244192	0.23936	2.199972
9200	-11127	-11195.85	68.84961	0.008234792	0.02477784	0.03638368	0.003124723	0.0359244	0.0001431264	0.02672085	0.01071659	0.009666567	0.01046298	0.0083398	0.04286189	0.0311597	0.0231895	0.02696121	0.07415038	0.005168701	0.001063557	0.08198412	0.03950483	0.02100169	0.001056184	0.002471614	0.02602243	0.01179788	0.002032494	0.04079277	0.01051382	0.07325363	0.01774135	0.0493002	0.01257672	0.06232528	0.05658299	0.02555875	0.02356858	0.1229763	0.01003902	0.03889259	0.004481609	0.003472406	0.001209739	0.02219055	0.007015305	0.005490953	0.02877899	0.05072006	7.332112e-05	0.01940359	0.01061217	0.02752952	0.01210183	0.01163341	0.02652377	0.06162314	0.01214401	0.01675257	0.04412026	0.01214283	0.01348968	0.00814881	0.01352534	0.1175202	0.01297044	0.008141249	0.006067747	0.04922798	0.00487591	0.006316811	0.01673412	0.03292778	0.009386993	0.06542721	0.04628487	0.001742008	0.003319919	0.04064301	0.003461103	0.008811432	0.009070375	0.01547	0.05095457	0.01228555	0.01831406	0.00686147	0.009007217	0.02041364	0.0006651725	0.007388372	0.005125799	0.004121177	0.01921493	0.01963445	0.004517735	0.0135237	0.01338906	0.01622724	0.163111	0.176228	0.17417	0.147963	0.164517	0.174011	0.261574	0.244475	0.259411	0.234541	2.202271
9210	-11113.1	-11182.09	68.99435	0.006606228	0.02192508	0.04249793	0.003891259	0.03732957	3.602474e-05	0.02671488	0.01098633	0.01005035	0.01181148	0.009980748	0.03670622	0.02963318	0.02697379	0.01809057	0.06072856	0.0159493	0.001497845	0.07736412	0.05004702	0.01984823	0.001906785	0.006142201	0.0191087	0.01042273	0.002778199	0.05045907	0.00868	0.05783292	0.01972283	0.06976319	0.003008744	0.0471919	0.05823861	0.02336483	0.03124367	0.1178905	0.0075159	0.0370347	0.01044844	0.007409496	0.002587059	0.03619925	0.00684477	0.004807106	0.02241242	0.05150915	0.0001281769	0.01863406	0.01048252	0.02235894	0.007705682	0.01162377	0.02507409	0.05890587	0.01413611	0.009698755	0.05475478	0.005750626	0.006381553	0.005669371	0.02792302	0.1272504	0.008501772	0.00924716	0.01064127	0.04900822	0.00322866	0.003072476	0.01529212	0.03381248	0.004427179	0.06473243	0.04248756	0.002123834	0.00242545	0.04177396	0.003387596	0.008062459	0.01137997	0.02113881	0.0403742	0.01599719	0.02339693	0.01057472	0.01331122	0.01147577	0.002173695	0.01082657	0.009128626	0.0007340077	0.007598985	0.01821429	0.01619326	0.009040936	0.01092315	0.01884786	0.162413	0.175474	0.173424	0.16845	0.146973	0.173265	0.261574	0.244475	0.259411	0.234541	2.193224
9220	-11119.01	-11185.44	66.43546	0.008569944	0.02025501	0.04809977	0.0116702	0.04458477	4.123982e-05	0.01719684	0.004005618	0.01291512	0.01027567	0.005961281	0.03433433	0.02090508	0.0224372	0.02482137	0.0747711	0.01748034	0.002325824	0.06912002	0.04428857	0.01732878	0.005379888	0.007963668	0.024952	0.007766722	0.001748255	0.05941134	0.008833916	0.07488326	0.01795782	0.06572874	0.003560396	0.05047118	0.06388101	0.03565979	0.0308675	0.1385886	0.004021925	0.05087094	0.00989496	0.01017082	0.001794546	0.0323651	0.004256273	0.002877039	0.02414885	0.05121416	0.0005998312	0.01121992	0.008361492	0.01073695	0.01546874	0.01909152	0.02553871	0.061188	0.0187333	0.01074414	0.05602796	0.01999148	0.007149479	0.00447287	0.01095927	0.1293373	0.0108392	0.0150444	0.00924714	0.0545841	0.004285291	0.001877385	0.0188678	0.02133961	0.008621825	0.08724726	0.05359783	0.00708265	0.002941857	0.04808728	0.005478663	0.01051075	0.01490603	0.02347706	0.04097909	0.01115469	0.03269308	0.008024247	0.01913673	0.01063974	0.001353123	0.0129054	0.009945726	0.0002994712	0.0143535	0.02479034	0.01879949	0.01052788	0.01162578	0.01761281	0.169999	0.170092	0.168492	0.16366	0.15942	0.168338	0.25853	0.24163	0.256392	0.243449	2.353155
9230	-11115.09	-11184.57	69.47597	0.003334875	0.02551993	0.03984407	0.01008981	0.04324924	0.0001187803	0.01946009	0.002022945	0.01939337	0.008703547	0.004167644	0.03165623	0.02343971	0.01989507	0.02693581	0.06966646	0.01542817	0.0009802395	0.06912002	0.03299257	0.0148449	0.0010579	0.0175429	0.02723969	0.0049282	0.0009154341	0.04304756	0.00458302	0.05816643	0.02318099	0.05664611	0.002105324	0.05165854	0.0472868	0.03082334	0.03116269	0.1418101	0.004168085	0.04224785	0.006357478	0.01240466	0.001836622	0.02342993	0.002438677	0.00200724	0.02435217	0.04757706	0.001690906	0.007197577	0.01286525	0.02274582	0.008797964	0.0169666	0.03148515	0.05652899	0.009673492	0.01179971	0.03698474	0.01881337	0.006385162	0.01118863	0.01671341	0.1161546	0.008618326	0.01159536	0.008533843	0.05139082	0.01357715	0.006675785	0.01557179	0.03284787	0.005043277	0.07653167	0.04414725	0.004922999	0.005579617	0.04767993	0.003035562	0.009370198	0.008517464	0.01492034	0.04452448	0.01244281	0.02605885	0.008646185	0.006185587	0.01566676	0.002621987	0.01086133	0.008314072	0.001605811	0.005318392	0.02513364	0.02025895	0.007351091	0.009756852	0.01398746	0.169828	0.16992	0.168322	0.163495	0.160268	0.168168	0.25397	0.24689	0.250392	0.248749	2.163123
9240	-11108.93	-11177.72	68.78981	0.001568094	0.02427742	0.03161537	0.008814868	0.03330405	0.0001921721	0.01976552	0.002221798	0.01297519	0.01280204	0.001965284	0.06162646	0.01947797	0.03354926	0.02199215	0.05257759	0.01342752	0.001052672	0.07887407	0.04377114	0.01408241	0.00060513	0.02236934	0.02027528	0.005156444	0.0009949356	0.04046204	0.0115656	0.0623096	0.01142637	0.06624872	0.004772826	0.05904036	0.05799575	0.02585633	0.03889254	0.1167534	0.007328381	0.04730543	0.009935714	0.006184987	0.0009313927	0.0284962	0.002708885	0.005845764	0.02431064	0.05596656	0.001463271	0.01078675	0.005230699	0.02672259	0.01049178	0.01590713	0.03488891	0.06555347	0.01296809	0.01205183	0.05004808	0.01182105	0.003862423	0.009981126	0.01118106	0.1137551	0.01325642	0.01250172	0.004719652	0.04379207	0.004404075	0.00429546	0.01633107	0.0357683	0.009880507	0.07454285	0.05363579	0.002949653	0.002938841	0.05028819	0.006023023	0.008710425	0.01286471	0.02049696	0.03543637	0.01563127	0.02156272	0.008591483	0.01292766	0.01118395	0.00113165	0.009696287	0.00498284	0.002138971	0.007786359	0.02341379	0.01640961	0.007387501	0.0109379	0.01900505	0.164784	0.176301	0.152858	0.169635	0.161939	0.174483	0.248245	0.227208	0.265153	0.259393	2.206008
9250	-11115.42	-11184.22	68.80442	0.00151299	0.02504395	0.03563275	0.01121075	0.02454493	0.0002522993	0.02248275	0.0008536686	0.0123671	0.008070801	0.006379616	0.04435933	0.02105055	0.01938103	0.02074517	0.05935831	0.01223458	0.001234823	0.07743259	0.04861798	0.02363846	0.001606063	0.008614877	0.01835133	0.005156444	0.0007097903	0.03718189	0.009674886	0.08160024	0.02068436	0.08974282	0.007517898	0.0706359	0.04954336	0.03142859	0.0297725	0.1167534	0.01377075	0.04951332	0.01030889	0.006636109	0.001084192	0.03478219	0.003415776	0.005080274	0.02883161	0.04521253	0.0006204787	0.01551422	0.01439566	0.02660833	0.01066832	0.01564771	0.02845471	0.06355014	0.01391923	0.01929297	0.03474202	0.01317834	0.003303023	0.0115241	0.02268436	0.1109269	0.01135306	0.01803533	0.002132762	0.04117168	0.007490447	0.004507717	0.01231233	0.02638249	0.008855071	0.06182034	0.04266289	0.007070987	0.003293168	0.03931413	0.003987738	0.00576949	0.009948439	0.0265714	0.03672333	0.01496777	0.01987342	0.007791701	0.01035473	0.01312407	0.004450744	0.01157117	0.005671285	0.0009929073	0.009644895	0.0230223	0.007439479	0.01366859	0.01085029	0.02322366	0.176574	0.188915	0.163794	0.146365	0.149924	0.174429	0.248245	0.227208	0.265153	0.259393	2.205095
9260	-11134.29	-11203.06	68.76831	0.003772516	0.01897931	0.0332379	0.009179072	0.02989961	0.001138653	0.03685466	0.001715306	0.009777327	0.0145596	0.009662036	0.04214259	0.01738162	0.02598914	0.02557389	0.06907229	0.0123279	0.0003377969	0.04974686	0.06584137	0.01576451	0.001965221	0.02238652	0.02497886	0.006571474	0.001071752	0.05561333	0.009180534	0.0480176	0.01448378	0.05661777	0.006873383	0.05333993	0.05139004	0.02670875	0.02108622	0.1195355	0.004243748	0.04930846	0.007359099	0.00683443	0.001077351	0.02378055	0.005743453	0.0008594451	0.02011634	0.06786943	0.0001720597	0.00767391	0.009214376	0.01554306	0.005009617	0.007819432	0.02639889	0.08223436	0.01622944	0.01028631	0.0350167	0.01630243	0.002506763	0.01462552	0.02571957	0.116038	0.01135018	0.01834585	0.003622074	0.04264826	0.0103283	0.008403772	0.01332089	0.03098005	0.008340092	0.07386275	0.05084094	0.00615567	0.001688774	0.03725979	0.00492642	0.0113771	0.007766887	0.01778993	0.0557969	0.01492817	0.02329969	0.007177898	0.0112965	0.01972066	0.005688387	0.01877521	0.009128621	0.0005846323	0.01412274	0.01293516	0.01407383	0.008195805	0.01680449	0.02505787	0.1744	0.200131	0.161777	0.144562	0.146849	0.172281	0.248245	0.227208	0.265153	0.259393	2.207352
9270	-11110.53	-11178.4	67.87487	0.006876127	0.02248873	0.03972923	0.01268796	0.03594819	0.001991913	0.0271872	0.001084945	0.01538261	0.007800844	0.005407449	0.04041375	0.02344573	0.02690597	0.02409575	0.06711899	0.01614197	0.0004168983	0.09024276	0.05710405	0.02593064	0.001444815	0.01328468	0.01819492	0.01032079	0.001473374	0.03901002	0.008815188	0.0547062	0.01799105	0.07360308	0.005611689	0.04587941	0.05796601	0.0340675	0.03257899	0.1310155	0.003574838	0.042587	0.003536625	0.008358763	0.002286892	0.03987626	0.005878218	0.001584609	0.02547737	0.04762466	0.0005775286	0.00664886	0.009503099	0.01813555	0.004375225	0.005799161	0.03692351	0.06967113	0.01682129	0.0144558	0.04222768	0.01467222	0.004181318	0.004979312	0.008424785	0.108082	0.008076287	0.02505797	0.01237374	0.0447011	0.006607905	0.002991351	0.01562355	0.04303066	0.009692531	0.07724196	0.04615627	0.006588534	0.004776325	0.04781942	0.004572921	0.004933241	0.009044329	0.02075656	0.04133819	0.02089759	0.01488817	0.01136743	0.007531688	0.02714738	0.003288762	0.0129176	0.004322237	0.000542289	0.009439883	0.02365091	0.0190429	0.007543998	0.01637864	0.01222052	0.180867	0.187932	0.151916	0.170466	0.14704	0.16178	0.248245	0.227208	0.265153	0.259393	2.263192
9280	-11102.29	-11171.4	69.10595	0.003204689	0.02369709	0.03599891	0.00612316	0.04199848	0.0007463117	0.02212911	0.001490007	0.00764784	0.01245111	0.00740107	0.03265479	0.0211835	0.02162243	0.02329318	0.07418055	0.0170348	0.0004113848	0.08260416	0.04436278	0.01644525	0.001858309	0.01220116	0.02255561	0.005196316	0.001289684	0.04156013	0.008928328	0.07384077	0.0259452	0.0707581	0.006749139	0.04442429	0.05373162	0.02067474	0.03290994	0.1392491	0.003242971	0.03990794	0.003344193	0.004249397	0.0019631	0.04276491	0.002232895	0.001891544	0.02990002	0.04584569	0.001000521	0.0130468	0.006455582	0.01478147	0.006545136	0.01440082	0.02815835	0.06102176	0.01774624	0.01714554	0.04556201	0.01084358	0.007651904	0.008665666	0.02699632	0.1069003	0.009286787	0.01511336	0.009602773	0.04589668	0.004267503	0.002239876	0.01060412	0.02825529	0.0113243	0.06958196	0.05213147	0.002591603	0.007045591	0.04194966	0.004063034	0.007194582	0.01155193	0.01666804	0.03113541	0.01803027	0.01593517	0.005001363	0.02302799	0.01581832	0.002588364	0.01817749	0.005879785	0.000378279	0.01171869	0.02004449	0.01114706	0.01021793	0.01055013	0.01641239	0.184229	0.182058	0.158697	0.154583	0.153603	0.16683	0.261486	0.236913	0.251387	0.250214	2.186249
